x;y;z;Label;adl;feature_1;feature_2;feature_3
32;15;43;2;eat_meat;38.0;39.0;49.0
33;17;45;2;eat_meat;38.0;39.0;49.0
33;17;44;2;eat_meat;38.0;39.0;49.0
34;16;44;2;eat_meat;38.0;39.0;49.0
33;17;46;2;eat_meat;38.0;39.0;49.0
34;16;45;2;eat_meat;38.0;39.0;49.0
32;15;44;2;eat_meat;38.0;39.0;49.0
32;15;45;2;eat_meat;38.0;39.0;49.0
33;15;44;2;eat_meat;38.0;39.0;49.0
33;15;43;2;eat_meat;38.0;39.0;49.0
32;16;44;2;eat_meat;38.0;39.0;49.0
33;16;43;2;eat_meat;38.0;39.0;49.0
33;16;44;2;eat_meat;38.0;39.0;49.0
33;15;44;2;eat_meat;38.0;39.0;49.0
34;15;44;2;eat_meat;38.0;39.0;49.0
33;15;44;2;eat_meat;38.0;39.0;49.0
33;15;44;2;eat_meat;38.0;39.0;49.0
34;15;45;2;eat_meat;38.0;39.0;49.0
33;16;44;2;eat_meat;38.0;39.0;49.0
33;15;44;2;eat_meat;38.0;39.0;49.0
35;15;44;2;eat_meat;38.0;39.0;49.0
32;16;44;2;eat_meat;38.0;39.0;49.0
32;16;45;2;eat_meat;38.0;39.0;49.0
33;16;43;2;eat_meat;38.0;39.0;49.0
32;15;45;2;eat_meat;38.0;39.0;49.0
33;16;43;2;eat_meat;38.0;39.0;49.0
32;16;43;2;eat_meat;38.0;39.0;49.0
32;14;44;2;eat_meat;38.0;39.0;49.0
33;15;44;2;eat_meat;38.0;39.0;49.0
35;16;45;2;eat_meat;38.0;39.0;49.0
35;16;46;2;eat_meat;38.0;39.0;49.0
35;17;46;2;eat_meat;38.0;39.0;49.0
35;15;46;2;eat_meat;38.0;39.0;49.0
34;16;46;2;eat_meat;38.0;39.0;49.0
33;16;46;2;eat_meat;38.0;39.0;49.0
33;15;46;2;eat_meat;38.0;39.0;49.0
33;16;44;2;eat_meat;38.0;39.0;49.0
34;14;44;2;eat_meat;38.0;39.0;49.0
34;17;44;2;eat_meat;38.0;39.0;49.0
33;17;44;2;eat_meat;38.0;39.0;49.0
34;17;45;2;eat_meat;38.0;39.0;49.0
35;16;45;2;eat_meat;38.0;39.0;49.0
36;16;47;2;eat_meat;38.0;39.0;49.0
36;19;46;2;eat_meat;38.0;39.0;49.0
36;18;48;2;eat_meat;38.0;39.0;49.0
36;17;47;2;eat_meat;38.0;39.0;49.0
36;17;47;2;eat_meat;38.0;39.0;49.0
36;18;46;2;eat_meat;38.0;39.0;49.0
36;20;47;2;eat_meat;38.0;39.0;49.0
36;20;47;2;eat_meat;38.0;39.0;49.0
37;19;47;2;eat_meat;38.0;39.0;49.0
37;18;46;2;eat_meat;38.0;39.0;49.0
37;20;47;2;eat_meat;38.0;39.0;49.0
37;19;49;2;eat_meat;38.0;39.0;49.0
35;17;48;2;eat_meat;38.0;39.0;49.0
36;20;48;2;eat_meat;38.0;39.0;49.0
36;18;47;2;eat_meat;38.0;39.0;49.0
35;18;48;2;eat_meat;38.0;39.0;49.0
35;17;47;2;eat_meat;38.0;39.0;49.0
34;17;45;2;eat_meat;38.0;39.0;49.0
34;18;47;2;eat_meat;38.0;39.0;49.0
33;18;47;2;eat_meat;38.0;39.0;49.0
34;17;47;2;eat_meat;38.0;39.0;49.0
36;19;46;2;eat_meat;38.0;39.0;49.0
37;20;43;2;eat_meat;38.0;39.0;49.0
34;15;46;2;eat_meat;38.0;39.0;49.0
32;16;46;2;eat_meat;38.0;39.0;49.0
31;17;43;2;eat_meat;38.0;39.0;49.0
32;18;40;2;eat_meat;38.0;39.0;49.0
33;18;43;2;eat_meat;38.0;39.0;49.0
32;19;45;2;eat_meat;38.0;39.0;49.0
32;20;46;2;eat_meat;38.0;39.0;49.0
32;24;49;2;eat_meat;38.0;39.0;49.0
33;30;52;2;eat_meat;38.0;39.0;49.0
34;33;54;2;eat_meat;38.0;39.0;49.0
36;33;55;2;eat_meat;38.0;39.0;49.0
35;38;54;2;eat_meat;38.0;39.0;49.0
36;38;55;2;eat_meat;38.0;39.0;49.0
36;37;55;2;eat_meat;38.0;39.0;49.0
36;38;54;2;eat_meat;38.0;39.0;49.0
35;39;53;2;eat_meat;38.0;39.0;49.0
35;38;53;2;eat_meat;38.0;39.0;49.0
34;39;52;2;eat_meat;38.0;39.0;49.0
34;40;53;2;eat_meat;38.0;39.0;49.0
36;39;51;2;eat_meat;38.0;39.0;49.0
35;40;51;2;eat_meat;38.0;39.0;49.0
35;40;52;2;eat_meat;38.0;39.0;49.0
34;40;51;2;eat_meat;38.0;39.0;49.0
36;41;51;2;eat_meat;38.0;39.0;49.0
34;42;52;2;eat_meat;38.0;39.0;49.0
35;41;51;2;eat_meat;38.0;39.0;49.0
34;42;52;2;eat_meat;38.0;39.0;49.0
34;41;52;2;eat_meat;38.0;39.0;49.0
34;41;50;2;eat_meat;38.0;39.0;49.0
35;41;52;2;eat_meat;38.0;39.0;49.0
34;40;51;2;eat_meat;38.0;39.0;49.0
35;40;51;2;eat_meat;38.0;39.0;49.0
36;41;51;2;eat_meat;38.0;39.0;49.0
37;41;50;2;eat_meat;38.0;39.0;49.0
36;42;50;2;eat_meat;38.0;39.0;49.0
36;42;50;2;eat_meat;38.0;39.0;49.0
35;43;50;2;eat_meat;38.0;39.0;49.0
35;43;50;2;eat_meat;38.0;39.0;49.0
36;43;48;2;eat_meat;38.0;39.0;49.0
35;43;49;2;eat_meat;38.0;39.0;49.0
36;41;49;2;eat_meat;38.0;39.0;49.0
36;43;49;2;eat_meat;38.0;39.0;49.0
37;42;49;2;eat_meat;38.0;39.0;49.0
34;43;51;2;eat_meat;38.0;39.0;49.0
36;43;50;2;eat_meat;38.0;39.0;49.0
37;41;50;2;eat_meat;38.0;40.0;49.0
36;44;49;2;eat_meat;38.0;40.0;49.0
35;43;50;2;eat_meat;38.0;40.0;49.0
37;44;48;2;eat_meat;38.0;40.0;49.0
37;41;48;2;eat_meat;38.0;40.0;49.0
37;43;48;2;eat_meat;38.0;40.0;49.0
37;43;48;2;eat_meat;38.0;40.0;49.0
37;45;47;2;eat_meat;38.0;40.0;49.0
37;45;47;2;eat_meat;38.0;40.0;49.0
38;45;48;2;eat_meat;38.0;40.0;49.0
38;44;48;2;eat_meat;38.0;40.0;49.0
38;42;46;2;eat_meat;38.0;40.0;49.0
39;43;48;2;eat_meat;38.0;40.0;49.0
40;42;49;2;eat_meat;38.0;40.0;49.0
38;39;48;2;eat_meat;38.0;40.0;49.0
38;44;48;2;eat_meat;38.0;40.0;49.0
39;44;49;2;eat_meat;38.0;40.0;49.0
39;43;49;2;eat_meat;38.0;40.0;49.0
38;44;49;2;eat_meat;38.0;40.0;49.0
37;44;49;2;eat_meat;38.0;40.0;49.0
38;44;50;2;eat_meat;38.0;40.0;49.0
38;42;50;2;eat_meat;38.0;40.0;49.0
39;43;50;2;eat_meat;38.0;40.0;49.0
38;42;50;2;eat_meat;38.0;40.0;50.0
39;43;54;2;eat_meat;38.0;40.0;50.0
37;43;48;2;eat_meat;38.0;40.0;50.0
37;38;51;2;eat_meat;38.0;40.0;50.0
37;40;51;2;eat_meat;38.0;40.0;50.0
38;40;50;2;eat_meat;38.0;40.0;50.0
38;41;48;2;eat_meat;38.0;40.0;50.0
39;41;50;2;eat_meat;38.0;40.0;50.0
38;41;49;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
38;38;51;2;eat_meat;39.0;40.0;50.0
40;41;52;2;eat_meat;39.0;40.0;50.0
40;39;50;2;eat_meat;39.0;40.0;50.0
39;40;50;2;eat_meat;39.0;40.0;50.0
40;41;50;2;eat_meat;39.0;40.0;50.0
40;39;49;2;eat_meat;39.0;40.0;50.0
40;41;50;2;eat_meat;39.0;40.0;50.0
41;40;49;2;eat_meat;39.0;40.0;50.0
38;39;49;2;eat_meat;39.0;40.0;50.0
39;40;50;2;eat_meat;39.0;40.0;50.0
40;40;49;2;eat_meat;39.0;40.0;50.0
41;40;50;2;eat_meat;39.0;40.0;50.0
40;41;49;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
41;41;49;2;eat_meat;39.0;40.0;50.0
41;41;49;2;eat_meat;39.0;40.0;50.0
41;41;50;2;eat_meat;39.0;40.0;50.0
40;40;49;2;eat_meat;39.0;40.0;50.0
39;41;50;2;eat_meat;39.0;40.0;50.0
40;41;49;2;eat_meat;39.0;40.0;50.0
39;40;48;2;eat_meat;39.0;40.0;50.0
41;41;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;39;50;2;eat_meat;39.0;40.0;50.0
40;40;49;2;eat_meat;39.0;40.0;50.0
40;41;50;2;eat_meat;39.0;40.0;50.0
41;40;49;2;eat_meat;39.0;40.0;50.0
41;39;49;2;eat_meat;39.0;40.0;50.0
41;41;51;2;eat_meat;39.0;40.0;50.0
40;41;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
39;40;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
39;41;50;2;eat_meat;39.0;40.0;50.0
40;39;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
41;41;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;41;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
41;40;50;2;eat_meat;39.0;40.0;50.0
39;40;50;2;eat_meat;39.0;40.0;50.0
39;40;50;2;eat_meat;39.0;40.0;50.0
40;40;51;2;eat_meat;39.0;40.0;50.0
39;39;50;2;eat_meat;39.0;40.0;50.0
40;39;50;2;eat_meat;39.0;40.0;50.0
41;40;51;2;eat_meat;39.0;40.0;50.0
40;39;50;2;eat_meat;39.0;40.0;50.0
39;39;50;2;eat_meat;39.0;40.0;50.0
40;39;49;2;eat_meat;39.0;40.0;50.0
38;40;49;2;eat_meat;39.0;40.0;50.0
39;40;50;2;eat_meat;39.0;40.0;50.0
39;39;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
42;39;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
39;40;50;2;eat_meat;39.0;40.0;50.0
40;41;50;2;eat_meat;39.0;40.0;50.0
41;41;49;2;eat_meat;39.0;40.0;50.0
40;41;49;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;39;49;2;eat_meat;39.0;40.0;50.0
40;41;50;2;eat_meat;39.0;40.0;50.0
39;40;50;2;eat_meat;39.0;40.0;50.0
39;40;51;2;eat_meat;39.0;40.0;50.0
41;39;50;2;eat_meat;39.0;40.0;50.0
39;40;50;2;eat_meat;39.0;40.0;50.0
40;41;50;2;eat_meat;39.0;40.0;50.0
41;41;50;2;eat_meat;39.0;40.0;50.0
41;40;49;2;eat_meat;39.0;40.0;50.0
40;41;50;2;eat_meat;39.0;40.0;50.0
40;39;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;40;51;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
39;40;49;2;eat_meat;39.0;40.0;50.0
40;41;50;2;eat_meat;39.0;40.0;50.0
41;40;50;2;eat_meat;39.0;40.0;50.0
40;39;50;2;eat_meat;39.0;40.0;50.0
41;40;49;2;eat_meat;39.0;40.0;50.0
41;40;50;2;eat_meat;39.0;40.0;50.0
39;40;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;39;49;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;40;49;2;eat_meat;39.0;40.0;50.0
41;40;49;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;41;50;2;eat_meat;39.0;40.0;50.0
40;40;49;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;41;49;2;eat_meat;39.0;40.0;50.0
41;40;49;2;eat_meat;39.0;40.0;50.0
41;40;50;2;eat_meat;39.0;40.0;50.0
39;41;50;2;eat_meat;39.0;40.0;50.0
39;39;50;2;eat_meat;39.0;40.0;50.0
40;40;49;2;eat_meat;39.0;40.0;50.0
42;40;50;2;eat_meat;39.0;40.0;50.0
40;41;51;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
38;39;50;2;eat_meat;39.0;40.0;50.0
40;39;50;2;eat_meat;39.0;40.0;50.0
40;39;49;2;eat_meat;39.0;40.0;50.0
40;40;49;2;eat_meat;39.0;40.0;50.0
41;39;50;2;eat_meat;39.0;40.0;50.0
39;40;50;2;eat_meat;39.0;40.0;50.0
41;40;49;2;eat_meat;39.0;40.0;50.0
41;39;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
39;40;51;2;eat_meat;39.0;40.0;50.0
38;40;49;2;eat_meat;39.0;40.0;50.0
39;41;50;2;eat_meat;39.0;40.0;50.0
39;39;51;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;40;49;2;eat_meat;39.0;40.0;50.0
39;41;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;40;51;2;eat_meat;39.0;40.0;50.0
39;39;50;2;eat_meat;39.0;40.0;50.0
41;39;50;2;eat_meat;39.0;40.0;50.0
40;39;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
40;41;50;2;eat_meat;39.0;40.0;50.0
39;40;50;2;eat_meat;39.0;40.0;50.0
39;40;50;2;eat_meat;39.0;40.0;50.0
40;39;50;2;eat_meat;39.0;40.0;50.0
40;40;50;2;eat_meat;39.0;40.0;50.0
39;40;49;2;eat_meat;39.0;40.0;50.0
39;39;49;2;eat_meat;40.0;40.0;50.0
39;39;50;2;eat_meat;40.0;40.0;50.0
39;40;50;2;eat_meat;40.0;40.0;50.0
39;38;50;2;eat_meat;40.0;40.0;50.0
40;40;49;2;eat_meat;40.0;40.0;50.0
41;39;50;2;eat_meat;40.0;40.0;50.0
39;41;49;2;eat_meat;40.0;40.0;50.0
38;40;51;2;eat_meat;40.0;40.0;50.0
39;42;50;2;eat_meat;40.0;40.0;50.0
39;41;49;2;eat_meat;40.0;40.0;50.0
40;39;50;2;eat_meat;40.0;40.0;50.0
39;39;49;2;eat_meat;40.0;40.0;50.0
40;40;49;2;eat_meat;40.0;40.0;50.0
39;41;50;2;eat_meat;40.0;40.0;50.0
40;41;50;2;eat_meat;40.0;40.0;50.0
39;39;51;2;eat_meat;40.0;40.0;50.0
39;40;49;2;eat_meat;40.0;40.0;50.0
40;40;51;2;eat_meat;40.0;40.0;50.0
40;40;50;2;eat_meat;40.0;40.0;50.0
41;41;49;2;eat_meat;40.0;40.0;50.0
40;42;49;2;eat_meat;40.0;40.0;50.0
40;40;50;2;eat_meat;40.0;40.0;50.0
38;41;50;2;eat_meat;40.0;40.0;50.0
40;41;50;2;eat_meat;40.0;40.0;50.0
40;39;49;2;eat_meat;40.0;40.0;50.0
40;41;50;2;eat_meat;40.0;40.0;50.0
40;40;50;2;eat_meat;40.0;40.0;50.0
40;40;50;2;eat_meat;40.0;40.0;50.0
40;41;50;2;eat_meat;40.0;40.0;50.0
40;40;50;2;eat_meat;40.0;40.0;50.0
40;39;50;2;eat_meat;40.0;40.0;50.0
40;40;50;2;eat_meat;40.0;40.0;50.0
39;40;50;2;eat_meat;40.0;40.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
38;41;50;2;eat_meat;40.0;39.0;50.0
40;41;50;2;eat_meat;40.0;39.0;50.0
39;39;50;2;eat_meat;40.0;39.0;50.0
38;40;51;2;eat_meat;40.0;39.0;50.0
39;41;51;2;eat_meat;40.0;39.0;50.0
38;40;50;2;eat_meat;40.0;39.0;50.0
37;39;50;2;eat_meat;40.0;39.0;50.0
38;41;50;2;eat_meat;40.0;39.0;50.0
39;40;51;2;eat_meat;40.0;39.0;50.0
37;40;50;2;eat_meat;40.0;39.0;50.0
39;40;50;2;eat_meat;40.0;39.0;50.0
39;38;51;2;eat_meat;40.0;39.0;50.0
37;40;52;2;eat_meat;40.0;39.0;50.0
37;39;51;2;eat_meat;40.0;39.0;50.0
37;38;51;2;eat_meat;40.0;39.0;50.0
37;40;50;2;eat_meat;40.0;39.0;50.0
37;41;51;2;eat_meat;40.0;39.0;50.0
37;40;51;2;eat_meat;40.0;39.0;50.0
39;39;50;2;eat_meat;40.0;39.0;50.0
38;40;50;2;eat_meat;40.0;39.0;50.0
38;39;50;2;eat_meat;40.0;39.0;50.0
38;40;50;2;eat_meat;40.0;39.0;50.0
37;40;51;2;eat_meat;40.0;39.0;50.0
38;40;52;2;eat_meat;40.0;39.0;50.0
38;40;51;2;eat_meat;40.0;39.0;50.0
38;40;52;2;eat_meat;40.0;39.0;50.0
38;40;51;2;eat_meat;40.0;39.0;50.0
38;39;50;2;eat_meat;40.0;39.0;50.0
39;38;50;2;eat_meat;40.0;39.0;50.0
39;39;51;2;eat_meat;40.0;39.0;50.0
38;40;50;2;eat_meat;40.0;39.0;50.0
39;39;51;2;eat_meat;40.0;39.0;50.0
38;39;50;2;eat_meat;40.0;39.0;50.0
39;40;52;2;eat_meat;40.0;39.0;50.0
38;40;51;2;eat_meat;40.0;39.0;50.0
38;40;51;2;eat_meat;40.0;39.0;50.0
37;39;50;2;eat_meat;40.0;39.0;50.0
39;39;51;2;eat_meat;40.0;39.0;50.0
38;39;50;2;eat_meat;40.0;39.0;50.0
38;39;51;2;eat_meat;40.0;39.0;50.0
39;39;51;2;eat_meat;40.0;39.0;50.0
38;38;51;2;eat_meat;40.0;39.0;50.0
38;38;51;2;eat_meat;40.0;39.0;50.0
39;38;51;2;eat_meat;40.0;39.0;50.0
39;38;51;2;eat_meat;40.0;39.0;50.0
39;39;52;2;eat_meat;40.0;39.0;50.0
38;38;51;2;eat_meat;40.0;39.0;50.0
39;38;51;2;eat_meat;40.0;39.0;50.0
38;38;51;2;eat_meat;40.0;39.0;50.0
39;37;51;2;eat_meat;40.0;39.0;50.0
39;38;51;2;eat_meat;40.0;39.0;50.0
39;38;51;2;eat_meat;40.0;39.0;50.0
40;37;51;2;eat_meat;40.0;39.0;50.0
39;38;51;2;eat_meat;40.0;39.0;50.0
38;39;51;2;eat_meat;40.0;39.0;50.0
39;37;50;2;eat_meat;40.0;39.0;50.0
40;38;50;2;eat_meat;40.0;39.0;50.0
39;38;52;2;eat_meat;40.0;39.0;50.0
38;38;51;2;eat_meat;40.0;39.0;50.0
39;38;50;2;eat_meat;39.0;39.0;50.0
39;38;51;2;eat_meat;39.0;39.0;50.0
38;37;50;2;eat_meat;39.0;39.0;50.0
38;38;51;2;eat_meat;39.0;39.0;50.0
39;39;51;2;eat_meat;39.0;39.0;50.0
39;38;50;2;eat_meat;39.0;39.0;50.0
38;39;51;2;eat_meat;39.0;39.0;50.0
38;40;51;2;eat_meat;39.0;39.0;50.0
40;38;51;2;eat_meat;39.0;39.0;50.0
39;39;51;2;eat_meat;39.0;39.0;50.0
39;39;51;2;eat_meat;39.0;39.0;50.0
39;38;51;2;eat_meat;39.0;39.0;50.0
38;38;52;2;eat_meat;39.0;39.0;50.0
39;38;52;2;eat_meat;39.0;39.0;50.0
40;39;50;2;eat_meat;39.0;39.0;50.0
41;39;50;2;eat_meat;39.0;39.0;50.0
39;39;50;2;eat_meat;39.0;39.0;50.0
39;39;51;2;eat_meat;39.0;39.0;50.0
39;39;50;2;eat_meat;39.0;39.0;50.0
39;39;50;2;eat_meat;39.0;39.0;50.0
40;38;52;2;eat_meat;39.0;39.0;50.0
39;38;51;2;eat_meat;39.0;39.0;50.0
40;38;51;2;eat_meat;39.0;39.0;50.0
38;38;50;2;eat_meat;39.0;39.0;50.0
39;39;51;2;eat_meat;39.0;39.0;50.0
39;38;51;2;eat_meat;39.0;39.0;50.0
39;39;51;2;eat_meat;39.0;39.0;50.0
39;39;51;2;eat_meat;39.0;39.0;50.0
40;38;50;2;eat_meat;39.0;39.0;50.0
39;39;51;2;eat_meat;39.0;39.0;50.0
39;39;51;2;eat_meat;39.0;39.0;50.0
40;39;50;2;eat_meat;39.0;39.0;50.0
38;38;51;2;eat_meat;39.0;39.0;50.0
38;39;50;2;eat_meat;39.0;39.0;50.0
39;40;50;2;eat_meat;39.0;39.0;50.0
40;39;51;2;eat_meat;39.0;39.0;50.0
40;38;51;2;eat_meat;39.0;39.0;50.0
40;39;50;2;eat_meat;39.0;39.0;50.0
39;38;51;2;eat_meat;39.0;39.0;50.0
41;38;51;2;eat_meat;39.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
39;39;51;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
40;40;50;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
40;38;50;2;eat_meat;40.0;39.0;50.0
40;38;51;2;eat_meat;40.0;39.0;50.0
39;39;50;2;eat_meat;40.0;39.0;50.0
39;40;50;2;eat_meat;40.0;39.0;50.0
41;38;50;2;eat_meat;40.0;39.0;50.0
39;39;50;2;eat_meat;40.0;39.0;50.0
40;39;52;2;eat_meat;40.0;39.0;50.0
39;40;50;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
40;39;51;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
40;38;50;2;eat_meat;40.0;39.0;50.0
40;40;51;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
40;38;50;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
39;38;50;2;eat_meat;40.0;39.0;50.0
40;39;51;2;eat_meat;40.0;39.0;50.0
39;40;50;2;eat_meat;40.0;39.0;50.0
40;38;50;2;eat_meat;40.0;39.0;50.0
40;39;51;2;eat_meat;40.0;39.0;50.0
41;38;50;2;eat_meat;40.0;39.0;50.0
40;40;50;2;eat_meat;40.0;39.0;50.0
39;39;50;2;eat_meat;40.0;39.0;50.0
41;40;50;2;eat_meat;40.0;39.0;50.0
39;39;50;2;eat_meat;40.0;39.0;50.0
38;39;51;2;eat_meat;40.0;39.0;50.0
39;39;50;2;eat_meat;40.0;39.0;50.0
39;39;50;2;eat_meat;40.0;39.0;50.0
38;39;50;2;eat_meat;40.0;39.0;50.0
39;39;49;2;eat_meat;40.0;39.0;50.0
39;38;50;2;eat_meat;40.0;39.0;50.0
41;39;50;2;eat_meat;40.0;39.0;50.0
39;39;50;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
40;40;49;2;eat_meat;40.0;39.0;50.0
39;39;50;2;eat_meat;40.0;39.0;51.0
41;40;51;2;eat_meat;40.0;39.0;51.0
39;38;50;2;eat_meat;40.0;39.0;51.0
41;39;50;2;eat_meat;40.0;39.0;51.0
40;39;50;2;eat_meat;40.0;39.0;51.0
40;39;50;2;eat_meat;40.0;39.0;51.0
39;39;50;2;eat_meat;40.0;39.0;51.0
41;40;51;2;eat_meat;40.0;39.0;51.0
40;38;51;2;eat_meat;40.0;39.0;51.0
39;40;51;2;eat_meat;40.0;39.0;51.0
40;38;51;2;eat_meat;40.0;39.0;51.0
40;38;50;2;eat_meat;40.0;39.0;51.0
41;39;51;2;eat_meat;40.0;39.0;51.0
40;38;50;2;eat_meat;40.0;39.0;51.0
40;39;50;2;eat_meat;40.0;39.0;51.0
40;39;50;2;eat_meat;40.0;39.0;51.0
39;38;50;2;eat_meat;40.0;39.0;51.0
40;39;51;2;eat_meat;40.0;39.0;51.0
40;38;50;2;eat_meat;40.0;39.0;51.0
41;38;50;2;eat_meat;40.0;39.0;51.0
41;39;51;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;51.0
41;39;50;2;eat_meat;40.0;39.0;51.0
40;40;50;2;eat_meat;40.0;39.0;51.0
40;39;51;2;eat_meat;40.0;39.0;51.0
39;40;51;2;eat_meat;40.0;39.0;51.0
40;39;50;2;eat_meat;40.0;39.0;51.0
40;38;51;2;eat_meat;40.0;39.0;51.0
39;38;51;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
39;39;50;2;eat_meat;40.0;39.0;50.0
39;39;50;2;eat_meat;40.0;39.0;50.0
40;39;51;2;eat_meat;40.0;39.0;50.0
40;37;50;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
40;39;51;2;eat_meat;40.0;39.0;50.0
39;38;52;2;eat_meat;40.0;39.0;50.0
38;38;51;2;eat_meat;40.0;39.0;50.0
41;39;51;2;eat_meat;40.0;38.0;50.0
40;39;50;2;eat_meat;40.0;38.0;50.0
41;38;50;2;eat_meat;40.0;38.0;50.0
40;38;50;2;eat_meat;40.0;38.0;50.0
39;39;50;2;eat_meat;40.0;38.0;50.0
40;38;51;2;eat_meat;40.0;38.0;50.0
39;39;51;2;eat_meat;40.0;38.0;50.0
40;38;51;2;eat_meat;40.0;38.0;50.0
39;38;51;2;eat_meat;40.0;38.0;50.0
41;40;51;2;eat_meat;40.0;38.0;50.0
41;39;50;2;eat_meat;40.0;39.0;50.0
40;39;51;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
40;38;51;2;eat_meat;40.0;39.0;50.0
39;39;52;2;eat_meat;40.0;39.0;50.0
39;38;50;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
39;38;51;2;eat_meat;40.0;39.0;50.0
40;38;51;2;eat_meat;40.0;39.0;50.0
40;38;51;2;eat_meat;40.0;39.0;50.0
40;40;51;2;eat_meat;40.0;39.0;50.0
40;38;51;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
39;38;50;2;eat_meat;40.0;39.0;50.0
38;39;50;2;eat_meat;40.0;39.0;50.0
39;38;50;2;eat_meat;40.0;39.0;50.0
39;39;50;2;eat_meat;40.0;39.0;50.0
39;38;50;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
40;38;51;2;eat_meat;40.0;39.0;50.0
40;38;50;2;eat_meat;40.0;39.0;50.0
40;38;51;2;eat_meat;40.0;39.0;50.0
41;39;50;2;eat_meat;40.0;39.0;50.0
40;39;50;2;eat_meat;40.0;39.0;50.0
39;39;50;2;eat_meat;40.0;39.0;50.0
40;38;51;2;eat_meat;39.0;39.0;50.0
40;40;50;2;eat_meat;39.0;39.0;50.0
39;39;50;2;eat_meat;39.0;39.0;50.0
40;38;50;2;eat_meat;39.0;39.0;50.0
40;39;51;2;eat_meat;39.0;39.0;50.0
