;feature_1;feature_2;feature_3;Label;gravity_1;gravity_2;gravity_3;bodymotion_1;bodymotion_2;bodymotion_3
1966;37;21;49;2;34.0;19.0;47.0;-3.0;-2.0;-2.0
1967;36;20;49;2;34.0;19.0;47.0;-2.0;-1.0;-2.0
1968;37;20;49;2;34.0;19.0;47.0;-3.0;-1.0;-2.0
1969;36;20;48;2;34.0;19.0;47.0;-2.0;-1.0;-1.0
1970;37;22;49;2;34.0;19.0;47.0;-3.0;-3.0;-2.0
1971;34;21;51;2;34.0;19.0;48.0;0.0;-2.0;-3.0
1972;37;21;48;2;34.0;19.0;48.0;-3.0;-2.0;0.0
1973;36;20;48;2;34.0;19.0;48.0;-2.0;-1.0;0.0
1974;36;20;49;2;34.0;19.0;48.0;-2.0;-1.0;-1.0
1975;37;21;50;2;34.0;19.0;48.0;-3.0;-2.0;-2.0
1976;37;20;49;2;34.0;19.0;48.0;-3.0;-1.0;-1.0
1977;35;20;48;2;34.0;20.0;48.0;-1.0;0.0;0.0
1978;35;20;48;2;34.0;20.0;48.0;-1.0;0.0;0.0
1979;35;20;49;2;34.0;20.0;48.0;-1.0;0.0;-1.0
1980;33;20;48;2;34.0;20.0;48.0;1.0;0.0;0.0
1981;33;19;48;2;35.0;20.0;48.0;2.0;1.0;0.0
1982;34;19;48;2;35.0;20.0;48.0;1.0;1.0;0.0
1983;36;18;47;2;35.0;20.0;48.0;-1.0;2.0;1.0
1984;35;18;47;2;35.0;20.0;48.0;0.0;2.0;1.0
1985;33;18;47;2;35.0;20.0;48.0;2.0;2.0;1.0
1986;34;18;45;2;35.0;20.0;48.0;1.0;2.0;3.0
1987;32;19;44;2;35.0;20.0;49.0;3.0;1.0;5.0
1988;34;18;44;2;35.0;20.0;49.0;1.0;2.0;5.0
1989;31;15;44;2;35.0;21.0;49.0;4.0;6.0;5.0
1990;31;16;40;2;35.0;21.0;49.0;4.0;5.0;9.0
1991;30;16;37;2;35.0;21.0;49.0;5.0;5.0;12.0
1992;30;17;40;2;35.0;21.0;49.0;5.0;4.0;9.0
1993;33;19;44;2;35.0;22.0;49.0;2.0;3.0;5.0
1994;31;22;48;2;35.0;22.0;49.0;4.0;0.0;1.0
1995;32;27;50;2;35.0;27.0;49.0;3.0;0.0;-1.0
1996;34;31;53;2;35.0;31.0;49.0;1.0;0.0;-4.0
1997;37;34;55;2;35.0;33.0;49.0;-2.0;-1.0;-6.0
1998;38;33;54;2;36.0;34.0;49.0;-2.0;1.0;-5.0
1999;37;40;54;2;36.0;37.0;49.0;-1.0;-3.0;-5.0
2000;38;37;55;2;36.0;37.0;49.0;-2.0;0.0;-6.0
2001;36;39;55;2;36.0;39.0;49.0;0.0;0.0;-6.0
2002;36;40;54;2;36.0;40.0;49.0;0.0;0.0;-5.0
2003;37;37;56;2;36.0;40.0;49.0;-1.0;3.0;-7.0
2004;37;40;55;2;36.0;40.0;49.0;-1.0;0.0;-6.0
2005;36;41;53;2;36.0;40.0;49.0;0.0;-1.0;-4.0
2006;35;41;52;2;36.0;41.0;49.0;1.0;0.0;-3.0
2007;36;40;52;2;36.0;41.0;49.0;0.0;1.0;-3.0
2008;35;41;50;2;36.0;41.0;49.0;1.0;0.0;-1.0
2009;34;42;50;2;36.0;41.0;49.0;2.0;-1.0;-1.0
2010;35;41;51;2;36.0;41.0;49.0;1.0;0.0;-2.0
2011;37;41;50;2;36.0;41.0;49.0;-1.0;0.0;-1.0
2012;36;44;50;2;36.0;42.0;49.0;0.0;-2.0;-1.0
2013;37;42;50;2;36.0;42.0;49.0;-1.0;0.0;-1.0
2014;35;42;49;2;36.0;42.0;49.0;1.0;0.0;0.0
2015;34;43;50;2;36.0;42.0;49.0;2.0;-1.0;-1.0
2016;36;43;49;2;36.0;42.0;49.0;0.0;-1.0;0.0
2017;36;44;50;2;36.0;42.0;49.0;0.0;-2.0;-1.0
2018;34;42;50;2;36.0;43.0;49.0;2.0;1.0;-1.0
2019;35;43;49;2;36.0;43.0;49.0;1.0;0.0;0.0
2020;35;43;49;2;36.0;43.0;49.0;1.0;0.0;0.0
2021;34;42;48;2;36.0;43.0;49.0;2.0;1.0;1.0
2022;37;41;50;2;36.0;43.0;49.0;-1.0;2.0;-1.0
2023;36;42;50;2;36.0;43.0;49.0;0.0;1.0;-1.0
2024;36;43;50;2;36.0;43.0;49.0;0.0;0.0;-1.0
2025;36;43;50;2;36.0;43.0;49.0;0.0;0.0;-1.0
2026;37;44;50;2;36.0;43.0;49.0;-1.0;-1.0;-1.0
2027;35;44;50;2;36.0;43.0;49.0;1.0;-1.0;-1.0
2028;37;43;49;2;36.0;43.0;49.0;-1.0;0.0;0.0
2029;35;43;50;2;36.0;43.0;49.0;1.0;0.0;-1.0
2030;37;43;50;2;36.0;43.0;49.0;-1.0;0.0;-1.0
2031;37;45;49;2;37.0;43.0;49.0;0.0;-2.0;0.0
2032;37;43;49;2;37.0;43.0;49.0;0.0;0.0;0.0
2033;36;45;49;2;37.0;44.0;49.0;1.0;-1.0;0.0
2034;36;45;48;2;37.0;44.0;49.0;1.0;-1.0;1.0
2035;38;46;49;2;37.0;44.0;49.0;-1.0;-2.0;0.0
2036;37;45;48;2;37.0;44.0;49.0;0.0;-1.0;1.0
2037;37;46;48;2;37.0;44.0;49.0;0.0;-2.0;1.0
2038;37;45;48;2;37.0;44.0;49.0;0.0;-1.0;1.0
2039;37;44;46;2;37.0;44.0;49.0;0.0;0.0;3.0
2040;36;44;47;2;37.0;44.0;49.0;1.0;0.0;2.0
2041;36;44;48;2;37.0;44.0;49.0;1.0;0.0;1.0
2042;36;47;48;2;37.0;44.0;49.0;1.0;-3.0;1.0
2043;36;47;47;2;37.0;44.0;49.0;1.0;-3.0;2.0
2044;36;46;48;2;37.0;44.0;49.0;1.0;-2.0;1.0
2045;36;45;47;2;37.0;44.0;49.0;1.0;-1.0;2.0
2046;38;45;47;2;37.0;44.0;49.0;-1.0;-1.0;2.0
2047;37;48;46;2;37.0;44.0;49.0;0.0;-4.0;3.0
2048;37;48;46;2;37.0;44.0;49.0;0.0;-4.0;3.0
2049;37;47;45;2;37.0;44.0;49.0;0.0;-3.0;4.0
2050;38;46;46;2;37.0;44.0;49.0;-1.0;-2.0;3.0
2051;37;47;45;2;37.0;44.0;49.0;0.0;-3.0;4.0
2052;38;47;45;2;37.0;44.0;49.0;-1.0;-3.0;4.0
2053;37;45;46;2;37.0;44.0;49.0;0.0;-1.0;3.0
2054;38;44;48;2;37.0;44.0;49.0;-1.0;0.0;1.0
2055;37;45;49;2;37.0;44.0;49.0;0.0;-1.0;0.0
2056;36;44;45;2;37.0;44.0;49.0;1.0;0.0;4.0
2057;37;45;49;2;37.0;44.0;49.0;0.0;-1.0;0.0
2058;37;44;49;2;37.0;44.0;49.0;0.0;0.0;0.0
2059;38;41;47;2;37.0;44.0;49.0;-1.0;3.0;2.0
2060;37;44;47;2;37.0;44.0;49.0;0.0;0.0;2.0
2061;37;44;50;2;37.0;44.0;49.0;0.0;0.0;-1.0
2062;37;42;50;2;37.0;44.0;49.0;0.0;2.0;-1.0
2063;36;44;49;2;37.0;44.0;49.0;1.0;0.0;0.0
2064;36;51;60;2;37.0;44.0;49.0;1.0;-7.0;-11.0
2065;36;43;47;2;38.0;44.0;49.0;2.0;1.0;2.0
2066;38;43;50;2;38.0;44.0;49.0;0.0;1.0;-1.0
2067;37;42;49;2;38.0;43.0;49.0;1.0;1.0;0.0
2068;37;44;49;2;38.0;43.0;49.0;1.0;-1.0;0.0
2069;39;43;50;2;38.0;43.0;49.0;-1.0;0.0;-1.0
2070;38;44;48;2;38.0;43.0;49.0;0.0;-1.0;1.0
2071;38;45;51;2;38.0;43.0;49.0;0.0;-2.0;-2.0
2072;38;45;49;2;38.0;43.0;49.0;0.0;-2.0;0.0
2073;38;43;49;2;38.0;42.0;49.0;0.0;-1.0;0.0
2074;39;39;48;2;38.0;42.0;49.0;-1.0;3.0;1.0
2075;38;39;46;2;38.0;42.0;49.0;0.0;3.0;3.0
2076;39;39;46;2;38.0;42.0;49.0;-1.0;3.0;3.0
2077;38;41;48;2;38.0;42.0;49.0;0.0;1.0;1.0
2078;36;43;49;2;38.0;41.0;50.0;2.0;-2.0;1.0
2079;38;48;52;2;38.0;41.0;50.0;0.0;-7.0;-2.0
2080;37;42;46;2;38.0;41.0;50.0;1.0;-1.0;4.0
2081;39;42;49;2;38.0;41.0;50.0;-1.0;-1.0;1.0
2082;39;42;50;2;39.0;40.0;50.0;0.0;-2.0;0.0
2083;39;41;51;2;39.0;40.0;50.0;0.0;-1.0;-1.0
2084;38;41;51;2;39.0;40.0;50.0;1.0;-1.0;-1.0
2085;38;40;50;2;39.0;40.0;50.0;1.0;0.0;0.0
2086;39;38;50;2;39.0;39.0;50.0;0.0;1.0;0.0
2087;38;40;50;2;39.0;39.0;50.0;1.0;-1.0;0.0
2088;37;40;51;2;39.0;39.0;50.0;2.0;-1.0;-1.0
2089;39;38;49;2;39.0;39.0;50.0;0.0;1.0;1.0
2090;39;38;50;2;39.0;39.0;50.0;0.0;1.0;0.0
2091;41;39;50;2;39.0;39.0;50.0;-2.0;0.0;0.0
2092;40;39;50;2;39.0;39.0;50.0;-1.0;0.0;0.0
2093;40;39;50;2;39.0;39.0;50.0;-1.0;0.0;0.0
2094;39;39;50;2;39.0;39.0;50.0;0.0;0.0;0.0
2095;40;38;51;2;39.0;39.0;50.0;-1.0;1.0;-1.0
2096;41;40;50;2;39.0;39.0;50.0;-2.0;-1.0;0.0
2097;40;38;51;2;39.0;39.0;50.0;-1.0;1.0;-1.0
2098;40;38;50;2;39.0;39.0;50.0;-1.0;1.0;0.0
2099;40;39;51;2;39.0;39.0;50.0;-1.0;0.0;-1.0
2100;41;38;51;2;39.0;39.0;50.0;-2.0;1.0;-1.0
2101;40;39;51;2;39.0;39.0;50.0;-1.0;0.0;-1.0
2102;40;39;49;2;39.0;39.0;50.0;-1.0;0.0;1.0
2103;39;39;50;2;39.0;39.0;50.0;0.0;0.0;0.0
2104;40;39;51;2;39.0;39.0;50.0;-1.0;0.0;-1.0
2105;40;38;51;2;39.0;39.0;50.0;-1.0;1.0;-1.0
2106;40;37;51;2;39.0;39.0;50.0;-1.0;2.0;-1.0
2107;40;38;50;2;39.0;39.0;50.0;-1.0;1.0;0.0
2108;40;39;50;2;39.0;39.0;50.0;-1.0;0.0;0.0
2109;41;37;50;2;40.0;39.0;50.0;-1.0;2.0;0.0
2110;41;38;49;2;40.0;39.0;50.0;-1.0;1.0;1.0
2111;39;38;50;2;40.0;39.0;50.0;1.0;1.0;0.0
2112;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2113;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2114;40;37;50;2;40.0;39.0;50.0;0.0;2.0;0.0
2115;39;38;51;2;40.0;39.0;50.0;1.0;1.0;-1.0
2116;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2117;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2118;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2119;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2120;39;39;52;2;40.0;39.0;50.0;1.0;0.0;-2.0
2121;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2122;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2123;39;38;51;2;40.0;39.0;50.0;1.0;1.0;-1.0
2124;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2125;38;38;51;2;40.0;39.0;50.0;2.0;1.0;-1.0
2126;40;40;52;2;40.0;39.0;50.0;0.0;-1.0;-2.0
2127;39;39;51;2;40.0;39.0;50.0;1.0;0.0;-1.0
2128;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2129;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2130;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2131;39;39;51;2;40.0;39.0;50.0;1.0;0.0;-1.0
2132;39;39;52;2;40.0;39.0;50.0;1.0;0.0;-2.0
2133;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2134;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2135;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2136;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2137;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2138;39;38;50;2;40.0;39.0;50.0;1.0;1.0;0.0
2139;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2140;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2141;39;38;50;2;40.0;39.0;50.0;1.0;1.0;0.0
2142;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2143;40;40;51;2;40.0;39.0;50.0;0.0;-1.0;-1.0
2144;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2145;40;40;50;2;40.0;39.0;50.0;0.0;-1.0;0.0
2146;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2147;38;39;50;2;40.0;39.0;50.0;2.0;0.0;0.0
2148;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2149;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2150;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2151;39;38;51;2;40.0;39.0;50.0;1.0;1.0;-1.0
2152;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2153;40;37;51;2;40.0;39.0;50.0;0.0;2.0;-1.0
2154;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2155;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2156;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2157;39;38;50;2;40.0;39.0;50.0;1.0;1.0;0.0
2158;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
2159;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2160;39;38;50;2;40.0;39.0;50.0;1.0;1.0;0.0
2161;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2162;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2163;39;39;51;2;40.0;39.0;50.0;1.0;0.0;-1.0
2164;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2165;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2166;39;38;49;2;40.0;39.0;50.0;1.0;1.0;1.0
2167;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2168;41;40;50;2;40.0;39.0;50.0;-1.0;-1.0;0.0
2169;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
2170;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2171;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2172;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2173;40;40;50;2;40.0;39.0;50.0;0.0;-1.0;0.0
2174;39;38;50;2;40.0;39.0;50.0;1.0;1.0;0.0
2175;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2176;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2177;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2178;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2179;39;38;51;2;40.0;39.0;50.0;1.0;1.0;-1.0
2180;41;38;51;2;40.0;39.0;50.0;-1.0;1.0;-1.0
2181;41;40;51;2;40.0;39.0;50.0;-1.0;-1.0;-1.0
2182;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2183;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2184;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2185;40;40;50;2;40.0;39.0;50.0;0.0;-1.0;0.0
2186;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2187;40;37;50;2;40.0;39.0;50.0;0.0;2.0;0.0
2188;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2189;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2190;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2191;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2192;40;37;50;2;40.0;39.0;50.0;0.0;2.0;0.0
2193;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2194;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2195;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2196;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2197;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2198;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2199;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2200;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2201;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2202;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2203;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2204;41;38;51;2;40.0;39.0;50.0;-1.0;1.0;-1.0
2205;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2206;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2207;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2208;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2209;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2210;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2211;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2212;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2213;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2214;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2215;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2216;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2217;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2218;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
2219;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2220;39;38;51;2;40.0;39.0;50.0;1.0;1.0;-1.0
2221;39;36;51;2;40.0;39.0;50.0;1.0;3.0;-1.0
2222;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2223;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2224;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2225;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2226;40;40;50;2;40.0;39.0;50.0;0.0;-1.0;0.0
2227;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2228;39;38;50;2;40.0;39.0;50.0;1.0;1.0;0.0
2229;42;39;51;2;40.0;39.0;50.0;-2.0;0.0;-1.0
2230;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2231;41;37;50;2;40.0;39.0;50.0;-1.0;2.0;0.0
2232;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2233;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2234;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2235;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2236;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2237;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2238;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2239;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
2240;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2241;40;37;51;2;40.0;39.0;50.0;0.0;2.0;-1.0
2242;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2243;41;39;49;2;40.0;39.0;50.0;-1.0;0.0;1.0
2244;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2245;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2246;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2247;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2248;39;38;50;2;40.0;39.0;50.0;1.0;1.0;0.0
2249;41;40;50;2;40.0;39.0;50.0;-1.0;-1.0;0.0
2250;41;40;50;2;40.0;39.0;50.0;-1.0;-1.0;0.0
2251;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2252;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2253;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2254;40;40;51;2;40.0;39.0;50.0;0.0;-1.0;-1.0
2255;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2256;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2257;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2258;39;39;51;2;40.0;39.0;50.0;1.0;0.0;-1.0
2259;39;40;50;2;40.0;39.0;50.0;1.0;-1.0;0.0
2260;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2261;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2262;39;40;50;2;40.0;39.0;50.0;1.0;-1.0;0.0
2263;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2264;39;39;51;2;40.0;39.0;50.0;1.0;0.0;-1.0
2265;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2266;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2267;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2268;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2269;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
2270;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2271;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2272;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2273;40;40;50;2;40.0;39.0;50.0;0.0;-1.0;0.0
2274;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2275;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2276;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2277;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2278;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2279;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2280;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2281;39;38;49;2;40.0;39.0;50.0;1.0;1.0;1.0
2282;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2283;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2284;42;39;49;2;40.0;39.0;50.0;-2.0;0.0;1.0
2285;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2286;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2287;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2288;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2289;39;39;51;2;40.0;39.0;50.0;1.0;0.0;-1.0
2290;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
2291;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2292;41;38;51;2;40.0;39.0;50.0;-1.0;1.0;-1.0
2293;40;38;49;2;40.0;39.0;50.0;0.0;1.0;1.0
2294;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2295;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2296;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
2297;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2298;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2299;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2300;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2301;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2302;40;39;49;2;40.0;39.0;50.0;0.0;0.0;1.0
2303;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2304;40;40;50;2;40.0;39.0;50.0;0.0;-1.0;0.0
2305;41;39;49;2;40.0;39.0;50.0;-1.0;0.0;1.0
2306;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
2307;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2308;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2309;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2310;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2311;39;38;50;2;40.0;39.0;50.0;1.0;1.0;0.0
2312;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2313;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2314;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2315;41;37;50;2;40.0;39.0;50.0;-1.0;2.0;0.0
2316;39;39;51;2;40.0;39.0;50.0;1.0;0.0;-1.0
2317;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2318;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2319;41;38;50;2;40.0;39.0;50.0;-1.0;1.0;0.0
2320;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2321;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2322;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2323;39;38;50;2;40.0;39.0;50.0;1.0;1.0;0.0
2324;40;40;50;2;40.0;39.0;50.0;0.0;-1.0;0.0
2325;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
2326;40;38;51;2;40.0;39.0;50.0;0.0;1.0;-1.0
2327;40;40;51;2;40.0;39.0;50.0;0.0;-1.0;-1.0
2328;39;40;50;2;40.0;39.0;50.0;1.0;-1.0;0.0
2329;40;40;51;2;40.0;39.0;50.0;0.0;-1.0;-1.0
2330;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
2331;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
2332;41;40;51;2;40.0;39.0;50.0;-1.0;-1.0;-1.0
2333;40;40;51;2;40.0;39.0;50.0;0.0;-1.0;-1.0
2334;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2335;40;40;51;2;40.0;39.0;50.0;0.0;-1.0;-1.0
2336;39;40;51;2;40.0;39.0;50.0;1.0;-1.0;-1.0
2337;40;40;50;2;40.0;39.0;50.0;0.0;-1.0;0.0
2338;41;39;50;2;40.0;39.0;50.0;-1.0;0.0;0.0
2339;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2340;40;40;50;2;40.0;39.0;50.0;0.0;-1.0;0.0
2341;39;40;51;2;40.0;39.0;50.0;1.0;-1.0;-1.0
2342;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
2343;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2344;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2345;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2346;40;39;51;2;40.0;39.0;50.0;0.0;0.0;-1.0
2347;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2348;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2349;39;39;50;2;40.0;39.0;50.0;1.0;0.0;0.0
2350;40;38;50;2;40.0;39.0;50.0;0.0;1.0;0.0
2351;40;40;50;2;40.0;39.0;50.0;0.0;-1.0;0.0
2352;41;39;51;2;40.0;39.0;50.0;-1.0;0.0;-1.0
2353;40;39;50;2;40.0;39.0;50.0;0.0;0.0;0.0
